CommentID,text,CommentUserID,CommentDate,Keyword,ObsoleteType,LegacyOrInvalid
6245223,"Well, of the links provided only the 2 on Scott Gu's site are worth reading because all the others are very outdated.  Nerd dinner needs some serious updating and must have been using RC or earlier bits.  The problem is if you learn from code thats obsolete you will confuse your self and others.  I think nerddinner is a great source of learning when its up to date, but when its not its just subject to frustration.  I am not new to MVC3 nor Razor, I was looking for a best practices, which seems to not exist.",399698,3/31/2011 15:57,obsolete,ref,invalid
73776659,"Unfortunately the content at the url above is now marked ""This information is obsolete"", but some of the links it contains still work.",39094,04-11-2017 21:49,obsolete,ref,invalid
8417396,"You just edited the question and my comment about `<span>` is obsolete.  It's even better, IMHO.  But just wondering if you could elaborate more about the reasoning for your edits.",594235,08-12-2011 16:23,obsolete,lang,legacy
41501510,"http://wiki.bash-hackers.org/scripting/obsolete says ""The latter form is especially uncommon and should never be used"", where ""latter form"" is `>&`",3333,10/17/2014 15:23,obsolete,os/tool,legacy
77935249,C# throws an error telling me that this is an obsolete class,2216555,08-03-2017 14:29,obsolete,lang,legacy
28147496,"If it's that, the OP might want to read about [RFS](http://en.wikipedia.org/wiki/Remote_File_Sharing) as well. It's probably obsolete, which is why `ESRMNT` is never referenced anywhere in the Linux kernel source.",440558,9/27/2013 8:50,obsolete,ref,legacy
39089304,"If i understand you correctly, you never have to loop and do something like create each row 'by hand' when using BoundColums or TemplateColumns. Regarding data binding expressions, as user FlopScientist's answer was accepted i assume this is obsolete.",151055,08-04-2014 10:34,obsolete,lang,legacy
10005112,"or JSF, since JSPs are obsoleted by JSF",445543,11/16/2011 11:57,obsolete,ext,legacy
1996449,"It must have once been true, on systems long since obsoleted and discarded. These days there's an unmapped page at the end of each stack, so that stack overflow typically causes a segfault (which is less likely to be an exploitable security hole than stomping on other memory and continuing to execute). There might be a multiple stacks in a process; each thread has one, for example. There might be multiple heaps too.",94977,1/14/2010 20:45,obsolete,lang,legacy
55697452,"You're linking to the documentation of the obsolete version 3 of Pyro. It is likely you meant to link to the Pyro4 docs instead, such as http://pythonhosted.org/Pyro4/clientcode.html?highlight=metadata#metadata-from-the-daemon",4451406,11/28/2015 10:49,obsolete,ref,invalid
2132456,"Ok, I was able to set up devmode using -noserver.&#xA;The Webapp now runs on the glassfish server and I can still debug it in devmode. But I now have to redeploy the app any time I make a change to the source code, this is almost unbearable as it prolongs the development cycle.&#xA;Funny thing is: using this method makes the JNDI-lookup obsolete because I could just use dependency injection to get the EJBs... ;)",263698,02-02-2010 15:03,obsolete,lang,invalid
73764105,Ruby has refinements which makes monkey patching obsolete.,1852043,04-11-2017 15:40,obsolete,lang,legacy
77825840,@zzzeek - That's what you get for using a database that has been obsolete for twelve years.,20553,08-01-2017 08:15,obsolete,tool,invalid
54405528,The JDBC-ODBC Bridge is obsolete and has been removed from Java 8. Consider using the UCanAccess JDBC driver (details [here](http://stackoverflow.com/q/21955256/2144390)).,2144390,10/23/2015 13:21,obsolete,lang,invalid
75977236,"@Remi.b sed is an excellent tool for simple subsitutions on individual lines but that is **all** it should be used for because for anything else an awk solution will be clearer, simpler, more robust, more portable, more efficient, and more easily extensible. If you're using sed constructs other than s, g, and p (with -n) then you are using constructs that literally became obsolete in the mid-1970s when awk was invented so don't waste your time learning them, just learn awk instead.",1745001,06-12-2017 05:09,obsolete,tool,legacy
69314807,"Most of the really good resources are old. Abrash's *Zen of Assembly* (linked and mentioned above) is fantastic, but it's from the early 1990s and even then, discussed a processor that was already largely obsolete (the 8088). The fundamentals you can gain from this are still invaluable, mostly the ""zen"" part, learning how to think, but the modern-day details are going to be different, so there's still a lot of legwork in learning them. And there is increasingly less interest in a world of ""webby"" scripting languages. Hard for me to find a job that would actually use my expertise.",366904,12-09-2016 05:42,obsolete,lang,legacy
5389340,"1998 is obsolete. In MISRA-2004, there is a text below chapter 6.11 stating: ""Conversion involving pointer types require an explicit cast when: - The conversation is between a pointer to object and a pointer to void, and the destination type carries all the type qualifiers of the source type"". Whether this text is normative or not, I don't know. But I'm fairly certain that the cast doesn't violate MISRA-C.",584518,1/31/2011 14:43,obsolete,ref,invalid
39214130,"`expr` is essentially obsolete for arithmetic, as all of its functions (other than regular-expression matching) have been incorporated into the POSIX shell via the `$((...))` expression.",1126841,08-07-2014 13:44,obsolete,os/tool,invalid
53023475,It looks like this implicit conversion capability has been removed in Xcode 6 beta 6 (see [this](https://github.com/ksm/SwiftInFlux#other-changes-in-xcode-60-beta-6) but I can't find official sources). The code snippet you found must be older than Swift 1.2 and is now obsolete.,2227743,9/15/2015 11:32,obsolete,lang,invalid
69097952,"It would be great, if someone, anyone, even the author maybe, could verify and fix the link and flag these comments as obsolete.",541136,12-03-2016 01:34,obsolete,ref,invalid
27879731,Since [RFC 3330](http://smakd.potaroo.net/ietf/idref/rfc3330/) became obsoleted I'm using this solution.,1154184,9/19/2013 7:58,obsolete,protocol,invalid
44792385,`ASC` is obsolete here,4186297,1/29/2015 12:11,obsolete,lang,legacy
1361133,"Judging from Bryan Oakley's answer, longlines-mode may be obsolete for emacs 23...anyone know?",2509,10-02-2009 02:38,obsolete,tool,legacy
40019902,(1) RFC 2616 is obsolete. (2) Payload format and method names are completely orthogonal concepts. You can use application/x-www-form-urlencoded with any request method that allows a request body (whether it's a good idea is a different question),50543,09-02-2014 06:29,obsolete,protocol,invalid
5309874,Answer good but obsolete now.,193892,1/25/2011 11:32,obsolete,tool,invalid
29527402,iOS 5 introduced a delegate method that renders this obsolete: `– scrollViewWillEndDragging:withVelocity:targetContentOffset:`,241214,11-08-2013 07:41,obsolete,lang/mobile,legacy
1410654,"BTW, for those despairing at the thought of not having % for string formatting: although the Python 3 documentation describes % as obsolete, it is still documented and there seems no chance that the feature will truly go away until Python 4, based on recent discussions in python-dev. That leaves plenty of time to learn and love the new string format method already available in 2.6.",145403,10-12-2009 04:40,obsolete,lang,legacy
34308615,This should be updated to use on() instead of bind() which is now obsolete.,614695,3/20/2014 19:37,obsolete,ext,legacy
11743069,"@jgauffin As far as I know the `StaticFactoryExtension` is deprecated in favor of the `InjectionFactory`.&#xA;`[Obsolete(""Use RegisterType<TInterface, TImpl>(new InjectionFactory(...)) instead of the extension's methods."")]`",750065,2/16/2012 10:37,obsolete,ext,invalid
28648325,In addition You should use `reshape2` package (`reshape` is obsolete). ( change `cast` to `dcast`),1838509,10-12-2013 19:27,obsolete,ext,invalid
9908899,"@guyfromfl I see. nevermind my first suggestion, remove these parentheses, since they're obsolete. Instead, have a look at my suggested table-generating code.",938089,11-10-2011 18:48,obsolete,ext,invalid
57635180,Added a 50 point reward for original answer that is now obsolete after ggplot2 2.0,1000343,1/22/2016 16:45,obsolete,ext,invalid
26152890,"(Note: sorry for the formatting, I'm trying everything I can here to get a damn line break. I read the help and more section but oh well. I suppose I'll just leave the main comment alone...)&#xA;&#xA;Looks like that may have changed. I tried to install py27-gtk (fresh macports install, ran selfupdate, on Mountain Lion) and got this:  Error: py27-gtk has been replaced by py27-pygtk; please install that port instead  Error: org.macports.configure for port py27-gtk returned: obsolete port  So I'll note this in the main answer if that's alright.",675775,7/28/2013 1:37,obsolete,ext,invalid
10997262,Relevant: [Is the safe-bool idiom obsolete in C++11?](http://stackoverflow.com/q/6242768/500104),500104,01-10-2012 23:41,obsolete,lang,legacy
52224372,Obsolete answer.,4279201,8/23/2015 16:24,obsolete,lang,legacy
18123427,"How can I make it more clear?  The links to the docs in the wiki clearly say ""User's Guide (Objectify v4)"" and ""Objectify v3 (obsolete)"".",635982,11-08-2012 15:27,obsolete,ext,invalid
74174905,"**Link only** answers will  get **obsolete** if the link goes `404`, please avoid them.",797495,4/22/2017 16:59,obsolete,ref,invalid
35977646,"Why cite a 23 year old, obsolete source?",584518,05-05-2014 07:35,obsolete,ref,legacy
2036573,"The first link seems to be extremely out of date, since it referes to silverlight 2.0. A lot of the differences seem to be eliminated in 3.0 and 4.0.",4227,1/20/2010 15:56,out_of_date,ref,legacy
61167876,"Thanks. I've been trying to install the library but I'm having difficulty as the instructions here see out of date? http://www.consolibyte.com/docs/index.php/PHP_DevKit_for_QuickBooks_-_Intuit_Partner_Platform_Quick-Start. In particular it's asking about a DSN. To me this implies the windows version of QB, but I may be wrong.",2029890,4/22/2016 14:43,out_of_date,ref,invalid
410241,"Don't worry about feeling like a noob...  I've been Perling since 1999 and a month ago learned that the range operator is special-cased for two constant scalars! (E.g. ""1 .. 10"") :)  Yes it sucks that some of the POD docs are so out of date, also googling turns up some bad advice/explanations.",47984,2/28/2009 14:19,out_of_date,lang,invalid
8104426,thanks for your great answer..it is work now!!i problem solved and the bigger problem was out of date book that are available and their only profit is dangling the reader..thanks again,861669,7/25/2011 20:27,out_of_date,lang,invalid
4653439,@Blankman Don't use aptitude with Ruby libs. They will almost always be out of date. Use `sudo gem install mysql2` instead.,1249,11/26/2010 22:45,out_of_date,ext,invalid
59393336,"This answer is out of date - you can use NOLOCK as others have mentioned, and you can execute ""native"" SQL using `Database.ExecuteSqlCommand()` or `DbSet<T>.SqlQuery()`.",188926,03-08-2016 10:20,out_of_date,ext,legacy
17204702,"The link of ""possibly out-of-date"" codenames, is now entirely out of date. The link is dead.",49775,10-04-2012 22:30,out_of_date,ref,invalid
16892817,"@user969107 The first article is over 5 years old, so a little bit out of date. The table in the second article lists Tomcat 7 as supporting both Comet and WebSockets - which I'm sure is correct. It looks like you may be out of luck with WebSphere, though. If you really need lowest-common-denominator, try Comet, specifically the Atmosphere implementation, as I believe it falls back to polling when 'real' Comet is not supported. As far as I know JMS is not a good solution for the web browser client.",982341,9/22/2012 14:24,out_of_date,ref,legacy
25219686,The 4.01 spec is hugely out of date. Please refer to [the HTML5 spec](http://www.w3.org/TR/html5/).,157247,6/28/2013 22:43,out_of_date,lang,legacy
42221936,"The source code link is now out of date, and  I think the correct answer has changed.&#xA;&#xA;Sails seems to invoke a library called CaptainsLog, which used to wrap an actual logging library called winston, but it no longer does unless you invoke winston explicitly",22369,11-09-2014 09:58,out_of_date,ref,invalid
14581496,As additional info... the tutorial is most likely out of date - there were several changes to the event handling syntax for Mono for Android 4.2,373321,6/20/2012 19:47,out_of_date,mobile,invalid
9240576,"http://blog.theanimail.com/iphone-encryption-export-compliance-for-apps - the process described here is out of date, CCATS is not the way anymore. The ERN way in your first link is the right way.",292166,9/30/2011 17:04,out_of_date,ref,invalid
4056802,"This is now considered ""out of date"".  For old versions of Delphi this will work.  ""Enable runtime themes"" as shown above, or use the Manifest answer shown by Shunty.",84704,9/29/2010 14:22,out_of_date,lang,legacy
58340393,I pulled down the nuget package of FSharp.Data and then CsvProvider was found. You are saying there's a default FSharp.Data from the F#3 distribution that's out of date?,899723,02-10-2016 12:55,out_of_date,lang,legacy
4096826,"I think it's not.  You could subclass it, but unfortunately&#xA;&#xA;&#xA;    `Only the name of this class is considered a public API. All the methods provided by the class are considered an implementation detail.`  So probably not a great idea, although it might not matter, since 2.7 is meant to be the last 2.x python and you'll be expected to refactor lots of things for 3.x anyway.  I'm actually running 2.6 with `argparse` installed via `easy_install` so that documentation may itself be out of date.",192812,10-04-2010 09:00,out_of_date,lang,legacy
38494732,"That documentation is out of date and uses deprecated methods, such as [interstitial presentFromViewController:self]; It also says interstitials are only available to iPad, so it's pretty counter-intuitive I found.",334296,7/17/2014 10:31,out_of_date,ref,invalid
15028871,You should reach out to Synolia directly; I think this listing is out of date as the add-on is compatible with 6.1.1,735381,07-09-2012 16:18,out_of_date,tool,legacy
19005030,Maybe DISPLAY_DEVICE_ATTACHED_TO_DESKTOP is a replacement and the docs are out of date (or vice versa)?  How do I separate these values?,831845,12-11-2012 03:35,out_of_date,lang,invalid
752495,"Thanks again, so to summarise - the 'skip-locking' row of the config file can be removed because a) it is out of date, the variable has been renamed. b) that behaviour is the default anyway",36214,06-03-2009 12:37,out_of_date,lang,invalid
47122360,Way out of date. This is completely different in xCode 6... please update your answer.,301816,04-06-2015 22:44,out_of_date,tool/mobile,legacy
47939685,"This answer is way, way out of date.  Browsers implement same-origin protections on webSockets just like they do for Ajax calls.  If you want a cross origin socket.io connection to be allowed, you have to explicitly enable in your socket.io server.",816620,4/28/2015 1:15,out_of_date,ref,invalid
50172641,"Video is a bit out of date now, the package manager has an install that involves pasting some Python code into the python console.",80662,6/26/2015 15:35,out_of_date,ref,legacy
73849867,"This is out of date now. These days you can use NPM in place of Bower, and lots of people recommend doing just that. NPM is not just limited to nodejs environments.",199700,4/13/2017 14:05,out_of_date,ext,legacy
15231388,"Thanks for the data Randall. I will check it out!. Infortunately where are using a older version of Jackrabbit that doesn't follow 2.0 JCR spec (yes.. we are out of dated, and afraid of moving all to another version.. it's just to huge, the story of software itself you know what we are talking about ejjeje).",903998,7/17/2012 13:48,out_of_date,ext,legacy
74690550,This tutorial is out of date . In show data you should change to    `.then(function(data){  &#xA;                $scope.names = data.data;` . And can you post full your json file,7579987,05-06-2017 23:31,out_of_date,ref,invalid
870583,"That paper is *so* out of date, it's not even funny. Knuth's assumptions there simply don't hold any longer.",1968,6/29/2009 15:17,out_of_date,ref,legacy
25580432,"Time to throw that book away, @mdnth. It's well over 10 years out of date. It's teaching you how to write VB 6 code, which only works in VB 2010 for backwards compatibility reasons. You should *not* be learning VB 6 in the year 2013. Get yourself a new book on VB.NET, preferably version 2010 or 2012.",366904,07-10-2013 20:04,out_of_date,ref,invalid
27805085,hmmm... I think that answer is maybe a bit out of date. You do need to specify in your persistence.xml a list of the your persistent classes,117839,9/17/2013 9:33,out_of_date,ext,invalid
8680217,"@Shello, first, this is out of date, dynamic assignment is much more common these days. Second, it's more accurate to say, one-major-and-type-pair-one-driver (ie, you can consider the type to be part of the major)",36723,8/28/2011 14:02,out_of_date,ref,legacy
46514794,"This solved it for me, some of the existing documentation is out of date.",376260,3/19/2015 13:41,out_of_date,ref,invalid
37915328,@Sparhawk The Ubuntu forums thread post is now out of date - 'Huge vim' config on Ubuntu now comes with '-xterm_clipboard.,1286705,6/30/2014 14:51,out_of_date,ref,legacy
56423259,This is out of date now.,966656,12/17/2015 17:41,out_of_date,ext,invalid
24625005,Isn't this is a bit out of date compared to http://stackoverflow.com/a/10960755/56145 ?,56145,06-11-2013 01:41,out_of_date,tool,legacy
42788125,"@kais: Of course it is. I've updated the answer a bit. Note that Java 6 is **three and a half years** out of date, it's well past time to be on Java 7 or 8.",157247,11/26/2014 10:09,out_of_date,lang,legacy
21491872,W3Schools often contains out of date and incorrect information.&#xA;Please reference the &#xA;[Mozilla Developer Network (or MDN)](https://developer.mozilla.org/) &#xA;- it is far more likely to remain accurate and updated over time. See http://w3fools.com,584192,03-06-2013 08:23,out_of_date,ref/lang,invalid
30908356,"Hi Satish, after discussing the issue with Worldpay they believe the problem is that our Magento installation is out of date. I have returned to the client who will be looking to update their version of Magento in the new year. Thank you for your thoughts but unfortunately they haven't solved our issue. Hopefully updating the version of Magento will sort everything out. Worldpay mentioned something about old version of Magento not allowing communication between itself and the new Worldpay servers.",1851636,12/17/2013 23:26,out_of_date,ext,legacy
61824498,Ben Alman's plugin is quite a bit out of date. It breaks on the current version of Chrome. It may be best to find a different library or contribute a patch to Ben's.,471924,05-10-2016 15:37,out_of_date,tool,invalid
60064758,@mksteve That documentation is out of date and has not been relevant for years. The limitation was incompatible with the system threadpool and so the CRT was changed. http://stackoverflow.com/questions/2100589/beginthread-vs-createthread  This is one of those cargo cult beliefs that simply won't go away. I fully expect to be here 20 years from now having the same conversation with our children!,505088,3/25/2016 8:15,out_of_date,ref,legacy
